time,temperature_2m_mean (°C),daylight_duration (s),rain_sum (mm),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),surface_pressure_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),wind_direction_10m_dominant (°),longitude,latitude,elevation
2023-11-06,17.2,37698.7,0.0,0.0,89,1011.3,1010.8,23.0,12.3,49,7.9,0.0,32400.0,233,49.5894,37.223198,4.0
2023-11-07,18.1,37578.56,5.6,0.0,82,1018.8,1018.4,22.9,14.9,61,12.6,5.6,32400.0,71,49.5894,37.223198,4.0
2023-11-08,15.7,37460.08,0.1,0.0,90,1024.1,1023.7,18.9,11.8,26,9.4,0.1,31592.43,133,49.5894,37.223198,4.0
2023-11-09,15.9,37343.41,0.0,0.0,89,1015.4,1015.0,21.9,11.4,39,7.3,0.0,32400.0,198,49.5894,37.223198,4.0
2023-11-10,16.3,37228.71,9.0,0.0,94,1022.7,1022.2,18.5,15.0,100,11.4,9.0,0.0,327,49.5894,37.223198,4.0
2023-11-11,16.2,37116.13,4.7,0.0,91,1025.7,1025.3,18.6,13.8,86,9.5,4.7,24196.58,282,49.5894,37.223198,4.0
2023-11-12,16.7,37005.81,0.0,0.0,91,1019.7,1019.2,21.5,13.6,81,7.1,0.0,28800.0,213,49.5894,37.223198,4.0
2023-11-13,16.9,36897.92,0.0,0.0,82,1017.2,1016.7,22.9,11.8,58,9.4,0.0,28792.79,239,49.5894,37.223198,4.0
2023-11-14,18.8,36792.4,0.0,0.0,89,1012.7,1012.3,24.8,14.6,57,13.9,0.0,32400.0,250,49.5894,37.223198,4.0
2023-11-15,16.6,36688.17,0.4,0.0,87,1014.6,1014.1,19.4,14.0,96,9.0,0.4,9848.59,233,49.5894,37.223198,4.0
2023-11-16,19.7,36585.14,0.0,0.0,62,1007.7,1007.3,25.6,15.6,22,25.1,0.0,32400.0,210,49.5894,37.223198,4.0
2023-11-17,17.4,36483.43,9.4,0.0,74,1014.1,1013.6,24.1,13.2,63,25.2,9.4,25200.0,255,49.5894,37.223198,4.0
2023-11-18,15.5,36383.17,0.0,0.0,90,1015.8,1015.3,20.0,13.0,78,7.1,0.0,32159.29,225,49.5894,37.223198,4.0
2023-11-19,16.6,36284.49,0.0,0.0,80,1008.4,1007.9,21.6,12.6,42,21.7,0.0,25200.0,172,49.5894,37.223198,4.0
2023-11-20,21.3,36187.51,0.5,0.0,40,998.9,998.4,26.1,19.0,66,29.0,0.5,14776.31,197,49.5894,37.223198,4.0
2023-11-21,14.3,36092.37,3.0,0.0,70,1009.1,1008.6,19.0,9.8,33,24.5,3.0,32400.0,236,49.5894,37.223198,4.0
2023-11-22,13.0,35999.2,0.0,0.0,63,1020.6,1020.2,18.0,7.2,7,19.5,0.0,32369.5,212,49.5894,37.223198,4.0
2023-11-23,14.3,35908.12,0.2,0.0,62,1012.3,1011.8,22.7,7.2,91,25.7,0.2,25737.2,212,49.5894,37.223198,4.0
2023-11-24,13.4,35819.29,0.4,0.0,85,1012.7,1012.2,18.7,9.6,33,9.4,0.4,30535.7,213,49.5894,37.223198,4.0
2023-11-25,16.4,35732.84,0.0,0.0,57,1008.4,1007.9,24.5,7.2,51,35.9,0.0,32275.7,199,49.5894,37.223198,4.0
2023-11-26,23.0,35648.89,0.0,0.0,27,1004.7,1004.2,24.7,20.5,29,31.9,0.0,29117.67,186,49.5894,37.223198,4.0
2023-11-27,21.6,35567.62,1.3,0.0,51,1003.5,1003.0,26.5,15.5,51,36.1,1.3,32158.28,200,49.5894,37.223198,4.0
2023-11-28,11.2,35489.14,16.8,0.0,93,1019.8,1019.3,15.1,9.9,100,19.6,16.8,0.0,291,49.5894,37.223198,4.0
2023-11-29,11.7,35413.6,0.7,0.0,88,1021.4,1020.9,16.2,8.5,54,9.2,0.7,24978.39,239,49.5894,37.223198,4.0
2023-11-30,12.3,35341.14,0.0,0.0,90,1016.9,1016.5,18.0,8.6,76,10.0,0.0,31291.09,219,49.5894,37.223198,4.0
2023-12-01,13.7,35271.93,0.0,0.0,85,1022.2,1021.7,18.3,9.4,25,10.4,0.0,31831.48,185,49.5894,37.223198,4.0
2023-12-02,12.2,35206.09,0.0,0.0,88,1017.9,1017.5,18.3,8.9,26,8.7,0.0,31250.68,226,49.5894,37.223198,4.0
2023-12-03,12.3,35143.78,0.0,0.0,77,1017.3,1016.8,19.5,6.0,0,9.7,0.0,31689.21,208,49.5894,37.223198,4.0
2023-12-04,12.5,35085.0,0.0,0.0,76,1017.2,1016.7,19.9,6.3,29,10.5,0.0,31623.97,228,49.5894,37.223198,4.0
2023-12-05,12.5,35029.05,0.3,0.0,80,1022.2,1021.7,18.4,5.3,40,14.8,0.3,31562.04,258,49.5894,37.223198,4.0
2023-12-06,12.1,34975.84,0.5,0.0,91,1020.0,1019.6,16.9,8.9,81,9.0,0.5,17428.65,198,49.5894,37.223198,4.0
2023-12-07,12.9,34925.45,1.7,0.0,91,1016.8,1016.3,17.2,8.4,89,13.7,1.7,19842.08,278,49.5894,37.223198,4.0
2023-12-08,13.2,34877.94,15.0,0.0,94,1023.4,1022.9,14.4,12.4,100,13.4,15.0,3600.0,279,49.5894,37.223198,4.0
2023-12-09,13.3,34833.37,0.5,0.0,89,1020.1,1019.7,16.8,9.9,99,13.4,0.5,9908.09,216,49.5894,37.223198,4.0
2023-12-10,16.8,34791.8,0.0,0.0,70,1015.2,1014.7,24.0,10.7,85,33.0,0.0,29969.69,220,49.5894,37.223198,4.0
2023-12-11,13.1,34753.3,1.4,0.0,89,1025.0,1024.5,14.3,11.1,99,14.9,1.4,378.11,80,49.5894,37.223198,4.0
2023-12-12,12.7,34717.92,1.5,0.0,88,1019.3,1018.8,16.4,10.6,98,6.6,1.5,16704.42,198,49.5894,37.223198,4.0
2023-12-13,12.2,34685.72,11.6,0.0,94,1013.2,1012.7,14.2,10.8,100,16.6,11.6,0.0,253,49.5894,37.223198,4.0
2023-12-14,10.4,34656.76,30.6,0.0,94,1020.3,1019.8,11.6,9.8,100,19.1,30.6,0.0,325,49.5894,37.223198,4.0
2023-12-15,10.1,34631.11,0.0,0.0,90,1023.2,1022.7,15.2,7.2,44,9.3,0.0,30499.15,196,49.5894,37.223198,4.0
2023-12-16,10.8,34608.81,0.0,0.0,92,1023.2,1022.7,16.1,7.4,85,8.1,0.0,21934.37,223,49.5894,37.223198,4.0
2023-12-17,11.3,34589.92,16.7,0.0,91,1021.3,1020.8,16.9,7.2,93,24.0,16.7,12953.86,290,49.5894,37.223198,4.0
2023-12-18,6.8,34574.5,9.2,0.0,84,1030.6,1030.1,7.8,5.3,91,27.1,9.2,0.0,255,49.5894,37.223198,4.0
2023-12-19,8.6,34562.61,0.0,0.0,78,1028.9,1028.4,11.1,5.7,88,6.2,0.0,14139.22,239,49.5894,37.223198,4.0
2023-12-20,8.1,34554.27,0.0,0.0,85,1027.2,1026.7,13.1,4.7,32,7.6,0.0,30255.06,226,49.5894,37.223198,4.0
2023-12-21,8.6,34549.56,0.0,0.0,85,1017.5,1017.0,14.6,4.2,24,8.2,0.0,30735.6,190,49.5894,37.223198,4.0
2023-12-22,16.2,34548.52,0.0,0.0,43,1006.5,1006.0,19.9,6.8,68,33.5,0.0,15832.44,196,49.5894,37.223198,4.0
2023-12-23,20.1,34551.18,0.0,0.0,34,1001.7,1001.3,21.6,19.0,45,39.4,0.0,29869.36,183,49.5894,37.223198,4.0
2023-12-24,19.0,34557.62,0.0,0.0,45,1005.5,1005.0,23.0,11.8,52,33.3,0.0,28156.44,187,49.5894,37.223198,4.0
2023-12-25,10.6,34567.86,0.0,0.0,70,1016.7,1016.2,17.9,5.8,60,25.7,0.0,18357.91,218,49.5894,37.223198,4.0
2023-12-26,15.8,34581.86,0.0,0.0,54,1017.3,1016.8,21.0,10.7,24,25.4,0.0,30807.12,206,49.5894,37.223198,4.0
2023-12-27,12.9,34599.56,0.0,0.0,85,1019.6,1019.1,17.9,10.0,55,9.4,0.0,28800.0,209,49.5894,37.223198,4.0
2023-12-28,12.3,34620.9,8.9,0.0,79,1021.2,1020.8,17.0,9.1,98,17.4,8.9,18000.0,347,49.5894,37.223198,4.0
2023-12-29,9.0,34645.79,0.5,0.0,90,1028.7,1028.2,12.9,5.8,62,9.0,0.5,20795.41,270,49.5894,37.223198,4.0
2023-12-30,9.2,34674.19,0.0,0.0,89,1022.9,1022.4,14.9,5.9,31,6.9,0.0,29616.87,231,49.5894,37.223198,4.0
2023-12-31,10.7,34706.01,0.0,0.0,91,1017.9,1017.4,14.9,7.1,74,7.1,0.0,29470.83,239,49.5894,37.223198,4.0
2024-01-01,10.3,34741.19,0.6,0.0,90,1023.9,1023.4,13.1,7.3,76,8.2,0.6,7895.69,217,49.5894,37.223198,4.0
2024-01-02,9.7,34779.66,0.0,0.0,92,1018.9,1018.4,15.8,6.1,78,8.3,0.0,29469.05,218,49.5894,37.223198,4.0
2024-01-03,12.0,34821.34,0.0,0.0,75,1011.8,1011.3,19.6,6.6,66,25.5,0.0,4020.23,219,49.5894,37.223198,4.0
2024-01-04,11.5,34866.16,0.0,0.0,75,1012.6,1012.1,17.0,6.8,57,22.6,0.0,29753.28,181,49.5894,37.223198,4.0
2024-01-05,16.7,34914.05,1.5,0.0,56,1010.3,1009.8,21.5,10.6,90,29.8,1.5,24313.63,192,49.5894,37.223198,4.0
2024-01-06,10.7,34964.93,6.7,0.0,69,1022.0,1021.5,13.4,7.3,58,21.2,6.7,12005.42,209,49.5894,37.223198,4.0
2024-01-07,11.4,35018.73,0.0,0.0,56,1019.5,1019.1,18.3,4.8,4,26.1,0.0,30606.1,174,49.5894,37.223198,4.0
2024-01-08,14.6,35075.38,0.0,0.0,48,1012.3,1011.8,20.8,7.9,87,30.7,0.0,19662.17,210,49.5894,37.223198,4.0
2024-01-09,17.2,35134.79,0.0,0.0,36,1011.1,1010.6,22.2,9.9,86,33.9,0.0,24843.12,209,49.5894,37.223198,4.0
2024-01-10,9.2,35196.89,15.9,0.0,95,1017.8,1017.3,11.2,7.2,100,14.0,15.9,0.0,272,49.5894,37.223198,4.0
2024-01-11,7.9,35261.62,6.5,0.0,94,1018.4,1017.9,9.2,5.6,99,12.3,6.5,0.0,269,49.5894,37.223198,4.0
2024-01-12,9.8,35328.88,0.0,0.0,86,1005.8,1005.3,16.7,5.8,72,27.6,0.0,16589.1,171,49.5894,37.223198,4.0
2024-01-13,7.6,35398.77,18.3,1.61,82,1012.4,1011.9,17.0,1.3,91,24.4,20.6,3632.22,255,49.5894,37.223198,4.0
2024-01-14,1.4,35472.04,9.8,3.85,97,1022.2,1021.7,2.0,0.8,100,17.6,15.3,0.0,232,49.5894,37.223198,4.0
2024-01-15,4.0,35548.71,0.0,0.0,92,1022.3,1021.8,6.9,1.6,98,8.8,0.0,0.0,229,49.5894,37.223198,4.0
2024-01-16,6.8,35628.61,0.0,0.0,87,1018.9,1018.4,12.7,4.0,68,12.3,0.0,21600.0,220,49.5894,37.223198,4.0
2024-01-17,11.5,35711.6,0.2,0.0,65,1019.5,1019.0,16.0,5.6,46,26.8,0.2,30947.53,251,49.5894,37.223198,4.0
2024-01-18,8.9,35797.52,1.0,0.0,93,1026.3,1025.9,10.4,6.3,79,11.4,1.0,0.0,272,49.5894,37.223198,4.0
2024-01-19,8.9,35886.23,0.0,0.0,92,1021.4,1020.9,15.4,5.7,81,6.5,0.0,21421.4,217,49.5894,37.223198,4.0
2024-01-20,10.2,35977.56,0.0,0.0,90,1018.2,1017.7,14.9,7.2,93,7.3,0.0,25200.0,205,49.5894,37.223198,4.0
2024-01-21,12.9,36071.39,1.8,0.0,71,1017.8,1017.3,20.9,7.1,45,14.8,1.8,30488.77,252,49.5894,37.223198,4.0
2024-01-22,9.0,36167.55,26.5,0.0,96,1027.2,1026.7,11.3,5.2,100,19.8,26.5,0.0,308,49.5894,37.223198,4.0
2024-01-23,5.1,36265.91,10.8,0.0,94,1028.8,1028.3,5.9,4.0,100,16.0,10.8,0.0,262,49.5894,37.223198,4.0
2024-01-24,1.9,36366.33,14.3,7.42,98,1027.4,1026.9,4.6,0.8,100,23.2,24.9,0.0,266,49.5894,37.223198,4.0
