time,temperature_2m_mean (°C),daylight_duration (s),snowfall_sum (cm),relative_humidity_2m_mean (%),pressure_msl_mean (hPa),temperature_2m_max (°C),temperature_2m_min (°C),cloud_cover_mean (%),wind_speed_10m_max (km/h),precipitation_sum (mm),sunshine_duration (s),longitude,latitude,elevation,temp_range,sunshine_ratio,target_temp_next_day,month,day_of_week,day_of_year_sin,day_of_year_cos,wind_dir_sin,wind_dir_cos
2023-12-04,12.3,36654.98,0.0,25,1022.5,20.4,4.1,0,12.2,0.0,33056.79,54.368233,31.880491,1217.0,16.299999999999997,0.9018362579927748,11.9,12,0,-0.4482293417404106,0.893918596519257,0.7431448254773942,-0.6691306063588582
2023-12-05,11.9,36609.94,0.0,26,1021.0,19.8,4.6,0,13.8,0.0,32928.77,54.368233,31.880491,1217.0,15.200000000000001,0.8994488928416707,11.6,12,1,-0.4327755925504317,0.9015016841318838,0.7431448254773942,-0.6691306063588582
2023-12-06,11.6,36567.12,0.0,25,1019.8,19.6,3.9,64,11.5,0.0,32806.53,54.368233,31.880491,1217.0,15.700000000000001,0.8971592512617892,12.9,12,2,-0.41719360261231697,0.9088176373395028,0.19080899537654497,-0.981627183447664
2023-12-07,12.9,36526.58,0.0,22,1017.7,20.2,6.2,12,14.5,0.0,32145.3,54.368233,31.880491,1217.0,14.0,0.880052279737112,12.4,12,3,-0.4014879892059737,0.9158642882672868,0.03489949670250114,-0.9993908270190958
2023-12-08,12.4,36488.36,0.0,29,1020.1,19.2,6.8,7,12.1,0.0,32579.78,54.368233,31.880491,1217.0,12.399999999999999,0.8928814558944277,11.5,12,4,-0.38566340624360745,0.9226395488404875,0.6156614753256584,-0.7880107536067219
2023-12-09,11.5,36452.52,0.0,33,1020.2,20.5,3.8,29,10.0,0.0,32371.19,54.368233,31.880491,1217.0,16.7,0.8880370959264271,12.1,12,5,-0.3697245428906732,0.9291414114031743,-0.15643446504023073,-0.9876883405951378
2023-12-10,12.1,36419.09,0.0,32,1020.0,19.6,5.3,40,16.1,0.0,32377.24,54.368233,31.880491,1217.0,14.3,0.8890183692124104,12.5,12,6,-0.3536761221763721,0.935367949313148,0.5446390350150273,-0.8386705679454239
2023-12-11,12.5,36388.14,0.0,29,1020.2,19.7,5.9,83,15.6,0.0,31921.84,54.368233,31.880491,1217.0,13.799999999999999,0.8772594587137458,10.2,12,0,-0.33752289959411347,0.941317317512847,0.8191520442889917,-0.5735764363510462
2023-12-12,10.2,36359.7,0.0,33,1018.0,16.9,3.6,97,12.8,0.0,31499.98,54.368233,31.880491,1217.0,13.299999999999999,0.8663432316548267,9.5,12,1,-0.32126966169236515,0.9469877530760751,-0.7431448254773944,-0.6691306063588581
2023-12-13,9.5,36333.82,0.0,36,1011.5,16.2,2.8,43,18.1,0.3,32024.88,54.368233,31.880491,1217.0,13.399999999999999,0.8814069095955229,8.8,12,2,-0.3049212246562894,0.9523775757303973,-0.9902680687415703,-0.13917310096006583
2023-12-14,8.8,36310.55,0.0,61,1013.4,15.3,3.8,27,34.6,0.0,32230.13,54.368233,31.880491,1217.0,11.5,0.8876243956646208,6.8,12,3,-0.2884824328806098,0.9574851883550389,-0.8660254037844386,0.5000000000000001
2023-12-15,6.8,36289.94,0.0,70,1023.6,11.4,3.2,8,22.4,0.1,31984.6,54.368233,31.880491,1217.0,8.2,0.8813627137438088,7.7,12,4,-0.27195815753410524,0.9623090774541487,-0.8660254037844386,0.5000000000000001
2023-12-16,7.7,36272.02,0.0,47,1027.2,14.5,1.6,0,15.3,0.0,32265.87,54.368233,31.880491,1217.0,12.9,0.8895526083190294,9.8,12,5,-0.2553532951161881,0.9668478136052773,0.788010753606722,-0.6156614753256583
2023-12-17,9.8,36256.85,0.0,29,1022.1,19.0,2.2,7,19.0,0.0,32285.48,54.368233,31.880491,1217.0,16.8,0.8904656637297504,10.3,12,6,-0.23867276600594997,0.9711000518829505,0.7986355100472927,-0.6018150231520484
2023-12-18,10.3,36244.46,0.0,33,1018.3,19.1,3.7,66,19.5,0.0,32058.12,54.368233,31.880491,1217.0,15.400000000000002,0.8844971065922902,5.9,12,0,-0.22192151300416674,0.9750645322571945,-0.9998476951563913,-0.017452406437283498
2023-12-19,5.9,36234.91,0.0,59,1023.5,10.9,1.2,48,13.8,0.0,30253.12,54.368233,31.880491,1217.0,9.700000000000001,0.8349163831233469,5.7,12,1,-0.20510449986861926,0.9787400799669153,-0.898794046299167,0.4383711467890774
2023-12-20,5.7,36228.21,0.0,55,1025.6,10.5,1.2,0,13.4,0.0,32194.54,54.368233,31.880491,1217.0,9.3,0.8886594176195843,6.0,12,2,-0.1882267098432439,0.9821256058680006,-0.8090169943749476,0.5877852522924729
2023-12-21,6.0,36224.43,0.0,47,1022.1,11.4,0.2,0,15.8,0.0,32222.84,54.368233,31.880491,1217.0,11.200000000000001,0.8895333894832852,9.1,12,3,-0.1712931441814778,0.9852201067560606,-0.8746197071393959,-0.48480962024633684
2023-12-22,9.1,36223.59,0.0,31,1015.2,17.8,1.1,20,22.3,0.0,32252.03,54.368233,31.880491,1217.0,16.7,0.8903598456144187,11.0,12,4,-0.154308820664281,0.9880226656636976,0.766044443118978,-0.6427876096865394
2023-12-23,11.0,36225.73,0.0,36,1012.1,16.5,5.0,58,14.0,0.4,11143.61,54.368233,31.880491,1217.0,11.5,0.30761588517332844,12.6,12,5,-0.13727877211326517,0.9905324521322227,0.7431448254773942,-0.6691306063588582
2023-12-24,12.6,36230.9,0.0,42,1015.7,19.1,6.7,1,16.9,0.0,32242.73,54.368233,31.880491,1217.0,12.400000000000002,0.8899235183227576,12.0,12,6,-0.12020804489935275,0.9927487224577402,0.8987940462991669,-0.4383711467890775
2023-12-25,12.0,36239.13,0.0,36,1018.5,18.8,5.6,0,13.8,0.0,32277.39,54.368233,31.880491,1217.0,13.200000000000001,0.8906778391203101,11.6,12,0,-0.10310169744743544,0.9946708199115211,0.3090169943749475,-0.9510565162951535
2023-12-26,11.6,36250.38,0.0,28,1021.0,19.0,4.9,0,14.1,0.0,32313.89,54.368233,31.880491,1217.0,14.1,0.8914083107542597,10.1,12,1,-0.0859647987374467,0.9962981749346077,0.7547095802227721,-0.6560590289905072
2023-12-27,10.1,36264.59,0.0,27,1023.0,18.6,3.9,0,11.8,0.0,32352.14,54.368233,31.880491,1217.0,14.700000000000001,0.8921137671761904,11.5,12,2,-0.06880242680232064,0.9976303053065857,0.7313537016191706,-0.6819983600624984
2023-12-28,11.5,36281.73,0.0,23,1018.0,19.4,3.2,53,11.4,0.0,28834.33,54.368233,31.880491,1217.0,16.2,0.7947341540769969,9.9,12,3,-0.05161966722325418,0.9986668162884759,0.48480962024633717,-0.8746197071393957
2023-12-29,9.9,36301.74,0.0,41,1022.8,14.8,5.3,48,21.0,0.0,28798.08,54.368233,31.880491,1217.0,9.5,0.7932975113589598,9.0,12,4,-0.034421611622745804,0.9994074007397048,-0.8191520442889918,0.573576436351046
2023-12-30,9.0,36324.55,0.0,44,1023.8,15.1,2.5,42,12.6,0.0,32400.0,54.368233,31.880491,1217.0,12.6,0.8919587441551237,9.8,12,5,-0.01721335615583528,0.9998518392091162,-0.29237170472273716,0.9563047559630353
2023-12-31,9.8,36350.13,0.0,50,1020.6,14.9,4.8,31,12.0,4.2,32400.0,54.368233,31.880491,1217.0,10.100000000000001,0.8913310626399411,9.3,12,6,6.432490598706546e-16,1.0,0.838670567945424,0.5446390350150271
2024-01-01,9.3,36378.41,0.0,61,1020.1,16.9,3.4,21,28.0,0.0,32400.0,54.368233,31.880491,1217.0,13.499999999999998,0.8906381559831779,9.1,1,0,0.017213356155834685,0.9998518392091162,-0.6560590289905074,0.7547095802227719
2024-01-02,9.1,36409.33,0.0,58,1020.1,15.2,3.8,32,9.0,0.0,32400.0,54.368233,31.880491,1217.0,11.399999999999999,0.8898817967812096,10.6,1,1,0.03442161162274574,0.9994074007397048,0.777145961456971,-0.6293203910498373
2024-01-03,10.6,36442.84,0.0,46,1013.5,17.0,3.4,28,6.7,0.0,32400.0,54.368233,31.880491,1217.0,13.6,0.8890635307237307,8.9,1,2,0.051619667223253764,0.998666816288476,-0.7313537016191705,-0.6819983600624986
2024-01-04,8.9,36478.89,0.0,40,1017.0,14.9,4.1,0,19.1,0.0,32400.0,54.368233,31.880491,1217.0,10.8,0.8881849201003649,9.5,1,3,0.06880242680231986,0.9976303053065857,-0.913545457642601,-0.4067366430758001
2024-01-05,9.5,36517.41,0.0,27,1015.1,17.8,2.3,0,19.4,0.0,32400.0,54.368233,31.880491,1217.0,15.5,0.8872480277215716,10.4,1,4,0.08596479873744647,0.9962981749346078,0.7313537016191706,-0.6819983600624984
2024-01-06,10.4,36558.34,0.0,27,1016.2,17.5,5.3,1,25.5,0.0,32400.0,54.368233,31.880491,1217.0,12.2,0.8862546822421369,6.0,1,5,0.10310169744743485,0.9946708199115211,-0.9702957262759966,0.24192189559966742
2024-01-07,6.0,36601.64,0.0,41,1026.2,11.1,0.8,7,21.1,0.0,32400.0,54.368233,31.880491,1217.0,10.299999999999999,0.8852062366604339,8.0,1,6,0.1202080448993527,0.9927487224577402,-0.9063077870366498,0.4226182617406996
2024-01-08,8.0,36647.23,0.0,23,1022.0,17.1,-0.8,30,21.6,0.0,32400.0,54.368233,31.880491,1217.0,17.900000000000002,0.8841050196699722,11.6,1,0,0.13727877211326478,0.9905324521322229,0.7986355100472927,-0.6018150231520484
2024-01-09,11.6,36695.06,0.0,12,1017.9,20.5,3.6,44,16.4,0.0,32400.0,54.368233,31.880491,1217.0,16.9,0.882952637221468,12.2,1,1,0.15430882066428117,0.9880226656636976,0.7547095802227721,-0.6560590289905072
2024-01-10,12.2,36745.07,0.0,10,1013.6,22.0,5.1,27,19.3,0.0,31457.38,54.368233,31.880491,1217.0,16.9,0.8560979745037907,8.9,1,2,0.1712931441814776,0.9852201067560606,0.838670567945424,-0.5446390350150271
2024-01-11,8.9,36797.2,0.0,14,1014.7,15.9,1.9,60,16.1,0.0,32400.0,54.368233,31.880491,1217.0,14.0,0.8805017773091431,11.9,1,3,0.1882267098432442,0.9821256058680006,-0.4226182617406993,-0.90630778703665
2024-01-12,11.9,36851.39,0.0,22,1009.4,20.0,5.2,5,20.9,0.0,32400.0,54.368233,31.880491,1217.0,14.8,0.8792069987047979,11.9,1,4,0.2051044998686192,0.9787400799669153,0.6819983600624985,-0.7313537016191705
2024-01-13,11.9,36907.71,0.0,36,1012.1,19.6,5.2,20,19.8,0.0,32430.18,54.368233,31.880491,1217.0,14.400000000000002,0.8786830719109909,13.9,1,5,0.2219215130041655,0.9750645322571948,0.8746197071393959,-0.484809620246337
2024-01-14,13.9,36966.78,0.0,32,1013.9,21.0,6.3,83,19.8,0.0,32400.0,54.368233,31.880491,1217.0,14.7,0.8764625969586748,14.6,1,6,0.2386727660059501,0.9711000518829505,0.8746197071393959,-0.484809620246337
2024-01-15,14.6,37028.59,0.0,39,1015.6,21.4,9.9,66,18.4,0.0,32400.0,54.368233,31.880491,1217.0,11.499999999999998,0.8749995611499115,11.3,1,0,0.255353295116187,0.9668478136052775,0.9510565162951536,-0.30901699437494734
2024-01-16,11.3,37093.05,0.0,45,1018.2,16.1,7.1,16,16.9,0.0,32414.21,54.368233,31.880491,1217.0,9.000000000000002,0.8738620846762398,10.5,1,1,0.2719581575341055,0.9623090774541486,-0.9396926207859083,0.342020143325669
2024-01-17,10.5,37160.0,0.0,40,1017.2,17.1,4.2,0,13.4,0.0,32568.95,54.368233,31.880491,1217.0,12.900000000000002,0.8764518299246502,8.7,1,2,0.288482432880609,0.9574851883550393,0.9993908270190958,0.03489949670250108
2024-01-18,8.7,37229.35,0.0,38,1018.5,15.0,1.5,42,21.6,0.0,32568.12,54.368233,31.880491,1217.0,13.5,0.8747969008322735,7.7,1,3,0.30492122465628907,0.9523775757303974,-0.891006524188368,0.45399049973954664
2024-01-19,7.7,37300.97,0.0,35,1022.6,13.2,2.2,2,16.9,0.0,32654.07,54.368233,31.880491,1217.0,11.0,0.875421470272757,9.2,1,4,0.3212696616923644,0.9469877530760753,-0.7431448254773946,0.6691306063588578
2024-01-20,9.2,37374.74,0.0,33,1020.6,17.5,1.5,51,20.3,0.0,32400.0,54.368233,31.880491,1217.0,16.0,0.8668956626855465,9.2,1,5,0.3375228995941133,0.9413173175128471,0.777145961456971,-0.6293203910498373
2024-01-21,9.2,37450.54,0.0,28,1019.9,15.8,4.8,5,14.3,0.0,32748.56,54.368233,31.880491,1217.0,11.0,0.8744482723079561,9.9,1,6,0.3536761221763716,0.9353679493131483,-0.9986295347545738,0.052335956242943946
2024-01-22,9.9,37528.25,0.0,23,1020.2,18.4,2.4,8,15.5,0.0,32750.33,54.368233,31.880491,1217.0,15.999999999999998,0.8726847108511588,11.0,1,0,0.3697245428906731,0.9291414114031743,0.8090169943749475,-0.587785252292473
2024-01-23,11.0,37607.77,0.0,22,1018.2,20.6,2.6,47,17.9,0.0,32550.15,54.368233,31.880491,1217.0,18.0,0.8655166206345126,14.2,1,1,0.38566340624360707,0.9226395488404876,0.06975647374412552,-0.9975640502598242
2024-01-24,14.2,37688.97,0.0,34,1012.3,21.4,6.4,87,19.4,0.0,30040.41,54.368233,31.880491,1217.0,14.999999999999998,0.7970610499570564,12.1,1,2,0.401487989205973,0.9158642882672872,0.4226182617406995,-0.9063077870366499
2024-01-25,12.1,37771.76,0.0,46,1013.9,18.5,6.2,32,14.5,0.0,32962.04,54.368233,31.880491,1217.0,12.3,0.8726635984132061,7.1,1,3,0.4171936026123168,0.9088176373395029,-0.9975640502598243,0.06975647374412522
2024-01-26,7.1,37856.01,0.0,72,1016.1,10.0,4.3,96,17.1,6.7,9403.35,54.368233,31.880491,1217.0,5.7,0.24839781054580237,11.0,1,4,0.4327755925504312,0.901501684131884,-0.29237170472273677,-0.9563047559630354
2024-01-27,11.0,37941.62,0.0,71,1009.1,18.4,5.6,33,14.3,0.0,33079.27,54.368233,31.880491,1217.0,12.799999999999999,0.8718465368637395,9.1,1,5,0.4482293417404106,0.893918596519257,0.6691306063588583,-0.7431448254773941
2024-01-28,9.1,38028.47,0.0,53,1014.4,14.2,3.0,0,18.7,0.0,33316.01,54.368233,31.880491,1217.0,11.2,0.8760807363535793,5.5,1,6,0.4635502709028509,0.886070621534138,-0.6819983600624983,0.7313537016191707
2024-01-29,5.5,38116.48,0.0,63,1020.5,10.7,1.4,48,15.5,0.0,32400.0,54.368233,31.880491,1217.0,9.299999999999999,0.8500260254881877,5.3,1,0,0.47873384011578846,0.8779600847008882,-0.992546151641322,0.12186934340514768
2024-01-30,5.3,38205.53,0.0,54,1023.0,10.6,0.5,17,15.5,0.0,30567.94,54.368233,31.880491,1217.0,10.1,0.8000920285623573,4.9,1,1,0.49377555015997715,0.869589389346611,-0.9902680687415704,0.13917310096006547
2024-01-31,4.9,38295.52,0.0,54,1023.5,10.6,0.3,9,13.6,0.0,33452.15,54.368233,31.880491,1217.0,10.299999999999999,0.8735264594918676,4.3,1,2,0.5086709438521044,0.8609610158889943,-0.9396926207859083,0.342020143325669
2024-02-01,4.3,38386.34,0.0,54,1017.1,10.1,-1.2,6,11.5,0.0,33616.86,54.368233,31.880491,1217.0,11.299999999999999,0.8757505925284881,2.1,2,3,0.5234156073655503,0.8520775211013093,-0.9876883405951377,-0.15643446504023104
2024-02-02,2.1,38478.08,0.0,65,1012.4,8.2,-1.4,31,23.7,0.1,33589.27,54.368233,31.880491,1217.0,9.6,0.8729455835634209,4.0,2,4,0.5380051715382996,0.8429415373547828,-0.9743700647852352,0.22495105434386492
2024-02-03,4.0,38571.65,0.0,45,1019.1,10.1,-1.8,1,26.0,0.0,34096.54,54.368233,31.880491,1217.0,11.9,0.8839792956744137,5.2,2,5,0.5524353131676196,0.8335557718385699,-0.8090169943749476,0.5877852522924729
2024-02-04,5.2,38667.09,0.0,37,1019.2,12.2,-2.2,0,14.4,0.0,34493.24,54.368233,31.880491,1217.0,14.399999999999999,0.8920567852403685,5.7,2,6,0.5667017562911176,0.8239230057575542,0.48480962024633717,-0.8746197071393957
2024-02-05,5.7,38764.28,0.0,37,1017.7,12.6,-1.5,0,15.1,0.0,34602.38,54.368233,31.880491,1217.0,14.1,0.8926356945105133,7.9,2,0,0.5808002734538009,0.8140460935082178,0.6819983600624985,-0.7313537016191705
2024-02-06,7.9,38863.09,0.0,30,1016.3,15.4,0.2,38,33.0,0.0,34141.63,54.368233,31.880491,1217.0,15.200000000000001,0.8785104323922777,8.6,2,1,0.5947266869607634,0.8039279618328213,-0.8386705679454243,0.5446390350150266
2024-02-07,8.6,38963.41,0.0,30,1019.3,16.4,1.0,0,14.2,0.0,34894.66,54.368233,31.880491,1217.0,15.399999999999999,0.8955751049510297,9.6,2,2,0.6084768701151261,0.7935716089521474,-0.9271838545667874,0.37460659341591196
2024-02-08,9.6,39065.11,0.0,28,1020.2,16.4,2.5,0,14.3,0.0,35080.16,54.368233,31.880491,1217.0,13.899999999999999,0.8979920957601297,10.8,2,3,0.6220467484408675,0.7829801036770629,0.9455185755993168,-0.32556815445715664
2024-02-09,10.8,39168.07,0.0,22,1017.8,19.0,2.8,0,15.9,0.0,35243.77,54.368233,31.880491,1217.0,16.2,0.899808696216076,11.7,2,4,0.6354323008901774,0.7721565844991642,0.8290375725550417,-0.5591929034707467
2024-02-10,11.7,39272.19,0.0,17,1018.2,20.6,2.5,58,17.6,0.0,35411.07,54.368233,31.880491,1217.0,18.1,0.9016830994146239,11.1,2,5,0.6486295610349814,0.7611042586607747,0.777145961456971,-0.6293203910498373
2024-02-11,11.1,39377.34,0.0,20,1020.1,17.2,3.8,83,14.9,0.0,32400.0,54.368233,31.880491,1217.0,13.399999999999999,0.8228082445386103,10.7,2,6,0.6616346182422783,0.7498264012045686,-0.891006524188368,0.45399049973954664
2024-02-12,10.7,39483.43,0.0,27,1022.3,17.2,3.8,0,18.6,0.0,35527.98,54.368233,31.880491,1217.0,13.399999999999999,0.8998200004406913,12.4,2,0,0.6744436188329455,0.7383263540031065,-0.8090169943749476,0.5877852522924729
2024-02-13,12.4,39590.32,0.0,21,1019.8,20.8,4.1,6,15.8,0.0,35701.02,54.368233,31.880491,1217.0,16.700000000000003,0.9017613396405989,14.7,2,1,0.6870527672236669,0.7266075247685656,0.8571673007021123,-0.5150380749100543
2024-02-14,14.7,39697.93,0.0,19,1016.6,23.1,5.2,0,15.3,0.0,35877.3,54.368233,31.880491,1217.0,17.900000000000002,0.9037574503254956,16.6,2,2,0.699458327051647,0.7146733860429609,0.8191520442889917,-0.5735764363510462
2024-02-15,16.6,39806.14,0.0,30,1015.1,24.5,8.4,15,17.8,0.0,35935.77,54.368233,31.880491,1217.0,16.1,0.9027695224907514,18.0,2,3,0.7116566222817746,0.7025274741691571,0.8290375725550417,-0.5591929034707467
2024-02-16,18.0,39914.85,0.0,46,1012.8,25.5,11.9,73,25.3,1.8,33088.61,54.368233,31.880491,1217.0,13.6,0.8289799410495092,17.4,2,4,0.7236440382959124,0.6901733882429719,0.5735764363510459,-0.8191520442889919
2024-02-17,17.4,40023.95,0.0,43,1010.3,24.3,9.9,46,27.1,0.2,35422.5,54.368233,31.880491,1217.0,14.4,0.8850325867386902,10.2,2,5,0.7354170229639855,0.6776147890466889,-0.9816271834476639,0.1908089953765451
2024-02-18,10.2,40133.35,0.0,40,1013.6,16.4,5.2,15,35.5,0.0,36102.56,54.368233,31.880491,1217.0,11.2,0.8995650749314472,8.5,2,6,0.7469720876965552,0.6648553979642865,-0.8191520442889918,0.573576436351046
2024-02-19,8.5,40242.95,0.0,46,1016.0,13.8,3.4,21,20.8,0.9,36543.17,54.368233,31.880491,1217.0,10.4,0.9080638969061662,7.2,2,0,0.7583058084785624,0.6518989958787126,-0.9396926207859083,0.342020143325669
2024-02-20,7.2,40352.64,0.0,43,1018.8,12.5,1.3,8,15.8,0.0,36731.65,54.368233,31.880491,1217.0,11.2,0.9102663419295491,8.3,2,1,0.7694148268839378,0.6387494220515272,-0.898794046299167,0.4383711467890774
2024-02-21,8.3,40462.33,0.0,41,1020.7,13.9,1.8,3,14.8,0.0,37055.68,54.368233,31.880491,1217.0,12.1,0.9158068751848941,10.4,2,2,0.7802958510707755,0.6254105729852463,-0.891006524188368,0.45399049973954664
2024-02-22,10.4,40572.09,0.0,32,1018.9,17.2,2.5,0,18.7,0.0,37385.67,54.368233,31.880491,1217.0,14.7,0.9214627592514953,11.4,2,3,0.7909456567567772,0.6118864012687243,-0.45399049973954664,-0.8910065241883679
2024-02-23,11.4,40682.86,0.0,24,1019.3,17.8,5.6,47,17.6,0.0,36460.68,54.368233,31.880491,1217.0,12.200000000000001,0.896217227599043,11.1,2,4,0.8013610881746766,0.5981809144059165,-0.8571673007021123,0.5150380749100542
2024-02-24,11.1,40794.72,0.0,32,1017.8,16.6,4.3,94,14.1,2.3,19727.68,54.368233,31.880491,1217.0,12.3,0.48358415010569994,2.2,2,5,0.8115390590073611,0.5842981736283684,-0.6560590289905074,0.7547095802227719
2024-02-25,2.2,40907.55,6.23,91,1019.0,6.3,-0.2,100,34.2,17.3,0.0,54.368233,31.880491,1217.0,6.5,0.0,-0.0,2,6,0.8214765533024142,0.5702422926917871,-0.8660254037844386,0.5000000000000001
2024-02-26,-0.0,41021.27,0.98,87,1023.0,2.0,-1.0,100,22.9,1.6,1195.36,54.368233,31.880491,1217.0,3.0,0.029140004685374195,1.3,2,0,0.8311706263658079,0.5560174366570446,-0.9335804264972017,0.3583679495453004
2024-02-27,1.3,41135.78,0.14,79,1023.9,3.8,-1.2,98,18.7,0.3,15828.52,54.368233,31.880491,1217.0,5.0,0.38478716095817317,1.4,2,1,0.8406184056344782,0.5416278206559814,-0.9961946980917455,0.08715574274765789
2024-02-28,1.4,41250.99,0.42,79,1021.8,3.8,-1.1,96,26.1,0.6,11764.7,54.368233,31.880491,1217.0,4.9,0.28519800373275894,-2.0,2,2,0.8498170915275278,0.5270777086423722,-0.9876883405951378,0.15643446504023067
2024-02-29,-2.0,41366.8,6.09,81,1026.4,1.0,-5.6,84,35.7,8.7,7769.54,54.368233,31.880491,1217.0,6.6,0.18782066778189271,-0.5,2,3,0.8587639582758029,0.5123714121284237,-0.8571673007021123,0.5150380749100542
2024-03-01,-0.5,41483.14,0.21,65,1028.4,4.3,-4.6,28,15.7,0.3,35795.74,54.368233,31.880491,1217.0,8.899999999999999,0.8628985173253519,1.8,3,4,0.8674563547295969,0.49751328890718066,-0.898794046299167,0.4383711467890774
2024-03-02,1.8,41599.89,0.0,50,1022.9,7.5,-4.8,0,13.3,0.0,38715.81,54.368233,31.880491,1217.0,12.3,0.9306709705242009,5.3,3,5,0.8758917051442429,0.48250774176121847,0.7431448254773942,-0.6691306063588582
2024-03-03,5.3,41716.98,0.0,54,1015.5,12.6,-2.2,47,15.3,0.0,38836.32,54.368233,31.880491,1217.0,14.8,0.9309475422238138,4.9,3,6,0.8840675099433636,0.4673592171580022,0.788010753606722,-0.6156614753256583
2024-03-04,4.9,41834.32,0.91,72,1014.3,10.0,-0.1,84,17.8,7.3,20339.31,54.368233,31.880491,1217.0,10.1,0.4861871783741197,5.5,3,0,0.8919813464595485,0.45207220393230435,-0.9063077870366498,0.4226182617406996
2024-03-05,5.5,41951.82,0.0,83,1016.5,11.8,-1.5,18,18.6,0.0,38360.49,54.368233,31.880491,1217.0,13.3,0.9143939404774334,8.0,3,1,0.8996308696522433,0.43665123195606403,-0.9781476007338056,0.20791169081775943
2024-03-06,8.0,42069.41,0.0,64,1016.4,14.4,1.6,1,13.2,0.0,39168.87,54.368233,31.880491,1217.0,12.8,0.9310534661646075,10.2,3,2,0.9070138128026359,0.4211008707960896,0.8660254037844387,-0.4999999999999998
2024-03-07,10.2,42186.98,0.0,48,1013.8,17.7,2.8,8,17.9,0.0,39243.66,54.368233,31.880491,1217.0,14.899999999999999,0.930231554854128,13.8,3,3,0.9141279881853337,0.40542572835999735,0.838670567945424,-0.5446390350150271
2024-03-08,13.8,42304.46,0.0,40,1010.6,22.2,5.8,70,21.1,0.0,37756.13,54.368233,31.880491,1217.0,16.4,0.8924858040972512,12.8,3,4,0.9209712877166346,0.38963044953078796,0.37460659341591224,-0.9271838545667873
2024-03-09,12.8,42421.76,0.0,40,1011.5,19.4,6.2,16,17.1,0.0,39393.43,54.368233,31.880491,1217.0,13.2,0.9286137585993602,13.0,3,5,0.9275416835791966,0.37371971479046906,-0.7880107536067218,0.6156614753256585
2024-03-10,13.0,42538.8,0.0,25,1014.8,19.0,4.8,11,17.3,0.0,39468.22,54.368233,31.880491,1217.0,14.2,0.9278169576950924,12.0,3,6,0.9338372288229252,0.35769823883312546,0.7313537016191705,0.6819983600624985
2024-03-11,12.0,42655.49,0.0,48,1015.8,21.1,5.8,75,21.4,8.0,27042.82,54.368233,31.880491,1217.0,15.3,0.6339821673599342,9.1,3,0,0.9398560579418954,0.3415707691678556,-0.374606593415912,-0.9271838545667874
2024-03-12,9.1,42771.76,0.0,68,1022.4,13.5,4.8,25,22.9,2.4,39600.0,54.368233,31.880491,1217.0,8.7,0.9258445291940289,11.5,3,1,0.9455963874271426,0.3253420847119801,-0.7547095802227722,0.656059028990507
2024-03-13,11.5,42887.66,0.0,59,1020.9,18.9,4.0,0,19.2,0.0,39600.0,54.368233,31.880491,1217.0,14.899999999999999,0.9233425185706098,13.0,3,2,0.9510565162951535,0.30901699437494745,0.7986355100472927,-0.6018150231520484
2024-03-14,13.0,43004.05,0.0,53,1020.0,20.5,6.3,22,15.8,0.0,39600.0,54.368233,31.880491,1217.0,14.2,0.9208435019492349,13.9,3,3,0.9562348265919056,0.29260033563334836,-0.5446390350150271,-0.838670567945424
2024-03-15,13.9,43121.03,0.0,53,1016.8,23.3,8.1,86,34.0,1.0,23324.3,54.368233,31.880491,1217.0,15.200000000000001,0.5409031277777919,15.6,3,4,0.9611297838723007,0.27609697309746883,0.2756373558169992,-0.9612616959383189
